,Prix,Etage,Surface habitable,NB Salons,NB Chambres,NB Salles de Bain,Longitude,Latitude
804,950000,2,79,1,2,2,-6.9273969,33.9203274
835,550000,1,48,1,1,1,-9.5925444,30.4280405
836,650000,1,90,1,2,2,-2.2876645,35.0998833
838,430000,1,78,2,2,1,-6.5890166,34.2540503
839,1450000,1,158,1,2,1,-6.8498129,33.9715904
840,920000,5,83,1,2,2,-7.589843399999999,33.5731104
841,860000,1,81,1,3,2,-6.5890166,34.2540503
842,540000,3,84,2,2,2,-6.6758408,34.2562684
843,1300000,1,150,1,3,1,-5.833954299999999,35.7594651
844,1600000,1,170,2,3,3,-6.5890166,34.2540503
845,250000,1,52,1,2,1,-7.589843399999999,33.5731104
846,250000,1,60,1,2,1,-7.384854699999999,33.6835086
847,250000,2,59,1,3,2,-7.384854699999999,33.6835086
850,600000,1,57,1,2,1,-7.589843399999999,33.5731104
852,450000,4,60,1,2,1,-9.5925444,30.4280405
853,450000,1,73,1,2,1,-7.5843171,33.268687
855,270000,1,50,1,2,1,-7.989825799999999,31.6225224
856,450000,1,80,1,3,2,-7.989825799999999,31.6225224
857,870000,3,43,1,1,1,-7.589843399999999,33.5731104
858,1200000,2,97,1,2,2,-7.1599419,33.7734338
859,372000,2,83,1,3,1,-1.900155,34.681962
862,800000,5,60,1,1,1,-7.384854699999999,33.6835086
863,1695000,1,106,1,2,2,-7.384854699999999,33.6835086
864,1200000,1,75,1,2,1,-7.384854699999999,33.6835086
866,1300000,4,98,1,2,1,-6.8498129,33.9715904
867,800000,1,120,2,3,2,-6.5890166,34.2540503
868,1250000,6,73,1,3,1,-7.589843399999999,33.5731104
870,300000,3,65,1,2,1,-7.7965483,30.23337059999999
872,400000,1,72,1,2,1,-6.5890166,34.2540503
873,1250000,5,147,2,3,2,-7.589843399999999,33.5731104
894,840000,2,88,1,2,2,-7.589843399999999,33.5731104
896,1100000,4,98,1,2,2,-7.989825799999999,31.6225224
897,695000,1,59,1,1,1,-5.833954299999999,35.7594651
898,530000,3,112,1,4,1,-9.2272033,32.3008151
899,880000,3,118,2,2,1,-5.284117699999999,35.6196262
900,950000,2,104,1,3,2,-9.5925444,30.4280405
901,2200000,3,170,1,2,2,-7.1599419,33.7734338
902,1200000,4,90,2,3,2,-6.9273969,33.9203274
903,1850000,2,116,2,4,2,-6.8498129,33.9715904
904,550000,1,90,1,2,1,-6.5890166,34.2540503
906,410000,2,80,2,2,1,-6.5890166,34.2540503
909,950000,4,92,1,2,2,-7.989825799999999,31.6225224
910,2300000,1,178,2,3,2,-7.589843399999999,33.5731104
911,2450000,2,127,1,3,2,-6.9273969,33.9203274
912,630000,4,70,1,1,1,-7.989825799999999,31.6225224
914,990000,3,101,1,3,2,-7.589843399999999,33.5731104
915,1540000,1,176,0,3,0,-5.833954299999999,35.7594651
916,1600000,6,112,1,3,2,-7.589843399999999,33.5731104
917,1149000,6,113,1,3,2,-6.5890166,34.2540503
918,700000,3,96,1,2,1,-7.384854699999999,33.6835086
919,290000,1,50,1,2,1,-7.589843399999999,33.5731104
920,1520000,2,99,1,2,2,-7.589843399999999,33.5731104
921,820000,3,92,1,2,1,-6.8498129,33.9715904
922,1875000,1,123,1,3,2,-7.589843399999999,33.5731104
923,750000,1,66,1,1,1,-7.092619999999999,31.791702
924,440000,1,60,1,1,1,-7.1599419,33.7734338
925,2200000,1,78,2,1,2,-7.589843399999999,33.5731104
926,878000,1,69,1,2,2,-7.989825799999999,31.6225224
928,1180000,1,150,1,3,2,-8.500711599999999,33.2316326
929,750000,1,77,1,2,2,-7.589843399999999,33.5731104
931,580000,2,97,2,3,2,-5.284117699999999,35.6196262
932,1270000,3,100,1,2,1,-7.989825799999999,31.6225224
933,380000,2,58,1,2,1,-5.284117699999999,35.6196262
934,470000,2,55,1,1,1,-5.3625516,35.5888995
936,560000,1,61,1,2,1,-5.284117699999999,35.6196262
937,650000,3,65,1,2,1,-5.284117699999999,35.6196262
938,1600000,4,118,1,3,3,-7.384854699999999,33.6835086
939,1447000,5,160,2,3,2,-5.833954299999999,35.7594651
942,750000,1,100,1,3,2,-7.633112999999999,33.4497542
943,560000,3,70,1,2,2,-7.989825799999999,31.6225224
944,500000,3,80,1,3,2,-7.945665899999999,33.4774313
965,900000,1,150,1,3,2,-5.0078451,34.0181246
966,2700000,8,116,1,3,2,-6.8498129,33.9715904
967,1350000,1,85,1,2,1,-6.9273969,33.9203274
969,460000,2,90,2,2,2,-6.3207151,33.8954803
970,340000,3,54,1,2,1,-7.989825799999999,31.6225224
971,470000,1,53,1,2,1,-7.589843399999999,33.5731104
972,608000,1,76,1,2,1,-7.989825799999999,31.6225224
973,600000,3,55,1,2,1,-6.770813800000001,34.0336969
974,1300000,3,119,1,3,2,-7.589843399999999,33.5731104
975,501500,4,59,1,1,1,-7.989825799999999,31.6225224
976,1400000,3,80,1,4,2,-7.589843399999999,33.5731104
979,890000,4,98,2,3,2,-7.589843399999999,33.5731104
980,830000,1,75,1,2,2,-7.291589999999998,33.7395856
982,1300000,4,98,1,2,1,-6.8498129,33.9715904
983,527000,2,62,1,1,2,-7.989825799999999,31.6225224
984,500000,1,80,2,3,1,-6.5890166,34.2540503
987,500000,4,75,1,2,1,-8.500711599999999,33.2316326
989,750000,2,111,2,3,2,-8.500711599999999,33.2316326
991,1800000,1,160,2,3,2,-6.8498129,33.9715904
993,730000,4,60,1,2,2,-6.9273969,33.9203274
996,550000,2,85,1,2,2,-5.0078451,34.0181246
997,1070000,1,107,1,3,2,-7.633112999999999,33.4497542
1000,590000,3,100,1,3,2,-5.0078451,34.0181246
1001,920000,3,120,1,2,1,-5.284117699999999,35.6196262
1004,980000,2,77,1,3,2,-6.9273969,33.9203274
1005,620000,4,110,1,3,2,-5.3625516,35.5888995
1007,1030000,5,107,1,3,2,-5.3625516,35.5888995
1008,890000,2,88,1,2,1,-7.945665899999999,33.4774313
1009,700000,3,120,2,2,1,-5.284117699999999,35.6196262
1010,850000,6,120,2,2,2,-5.3625516,35.5888995
1011,880000,1,90,1,3,2,-5.284117699999999,35.6196262
1012,760000,1,130,2,4,1,-7.1599419,33.7734338
1013,1290000,1,85,1,2,2,-6.8498129,33.9715904
1038,2100000,4,160,3,3,3,-7.589843399999999,33.5731104
1040,1800000,1,161,2,4,4,-7.989825799999999,31.6225224
1042,500000,3,86,2,3,2,-5.0078451,34.0181246
1043,380000,1,75,1,2,1,-6.5890166,34.2540503
1044,510000,1,105,1,3,1,-1.900155,34.681962
1045,510000,1,105,1,3,1,-1.900155,34.681962
1046,1500000,1,108,1,3,3,-6.9273969,33.9203274
1047,900000,1,111,1,2,1,-7.589843399999999,33.5731104
1048,510000,1,100,1,3,1,-1.900155,34.681962
1049,400000,1,50,1,2,1,-7.589843399999999,33.5731104
1050,850000,2,77,1,2,1,-6.9273969,33.9203274
1051,470000,3,65,1,2,1,-7.589843399999999,33.5731104
1052,265000,1,60,1,2,1,-5.833954299999999,35.7594651
1053,1300000,2,85,1,2,1,-5.3625516,35.5888995
1055,1250000,1,87,1,2,2,-7.825917399999999,33.524034
1056,320000,1,54,1,1,1,-5.284117699999999,35.6196262
1058,1100000,1,94,2,3,1,-7.589843399999999,33.5731104
1059,420000,6,80,1,2,1,-5.833954299999999,35.7594651
1060,550000,2,63,2,2,1,-7.484122199999999,33.5507563
1061,1104000,3,92,2,2,2,-7.589843399999999,33.5731104
1063,560000,1,76,2,2,1,-7.589843399999999,33.5731104
1064,1050000,2,91,1,2,2,-7.291589999999998,33.7395856
1065,1250000,4,100,1,3,2,-7.589843399999999,33.5731104
1066,1150000,3,107,1,2,1,-7.589843399999999,33.5731104
1067,1600000,1,97,1,2,2,-7.1599419,33.7734338
1068,1200000,1,140,2,3,1,-7.589843399999999,33.5731104
1069,2050000,3,178,2,3,2,-7.589843399999999,33.5731104
1070,1850000,4,135,1,3,2,-7.589843399999999,33.5731104
1071,1400000,5,123,1,3,1,-5.3625516,35.5888995
1072,850000,5,81,2,2,2,-7.589843399999999,33.5731104
1073,1280000,3,77,0,2,1,-6.8498129,33.9715904
1074,490000,2,70,1,2,2,-8.500711599999999,33.2316326
1075,890000,4,79,2,3,2,-7.589843399999999,33.5731104
1076,790000,4,79,1,3,1,-7.589843399999999,33.5731104
1077,1000000,4,80,1,1,1,-7.589843399999999,33.5731104
1078,490000,3,70,1,2,1,-7.589843399999999,33.5731104
1079,620000,2,121,2,3,2,-5.0078451,34.0181246
1081,670000,1,87,1,2,1,-7.589843399999999,33.5731104
1084,890000,4,79,1,3,2,-7.589843399999999,33.5731104
1097,780000,2,70,1,3,2,-5.3625516,35.5888995
1098,570000,1,79,1,3,2,-9.2404532,32.3162427
1099,500000,1,105,1,2,1,-5.3625516,35.5888995
1100,790000,4,90,1,3,1,-7.589843399999999,33.5731104
1101,320000,3,55,1,2,1,-7.589843399999999,33.5731104
1102,850000,7,67,1,2,1,-7.589843399999999,33.5731104
1104,520000,2,53,1,2,2,-7.989825799999999,31.6225224
1105,850000,4,67,1,2,1,-7.589843399999999,33.5731104
1106,720000,2,76,2,2,2,-7.633112999999999,33.4497542
1107,780000,2,88,1,2,2,-9.2404532,32.3162427
1109,1200000,5,146,3,2,2,-5.3625516,35.5888995
1110,620000,3,125,1,3,2,-5.3625516,35.5888995
1112,240000,1,52,1,2,1,-7.989825799999999,31.6225224
1113,650000,2,81,1,3,1,-6.9273969,33.9203274
1114,950000,1,101,1,1,1,-7.989825799999999,31.6225224
1115,700000,1,62,1,2,1,-7.589843399999999,33.5731104
1116,500000,2,92,1,2,2,-6.9262805,33.8307968
1117,800000,1,50,1,1,1,-5.294569399999999,35.6627774
1118,380000,3,56,1,2,1,-7.589843399999999,33.5731104
1119,1160000,4,93,1,3,2,-7.989825799999999,31.6225224
1125,650000,1,94,1,2,1,-6.770813800000001,34.0336969
1126,870000,2,114,1,3,2,-7.1599419,33.7734338
1127,950000,3,91,1,2,2,-7.589843399999999,33.5731104
1130,760000,1,130,1,4,1,-7.1599419,33.7734338
1131,440000,1,69,1,2,1,-9.5925444,30.4280405
1132,1380000,8,96,2,2,2,-5.833954299999999,35.7594651
1133,1260000,3,100,1,2,2,-7.989825799999999,31.6225224
1135,2420000,8,194,1,3,3,-5.833954299999999,35.7594651
1136,1350000,4,96,1,2,1,-7.384854699999999,33.6835086
1137,840000,1,140,2,3,2,-6.5890166,34.2540503
1138,2200000,3,176,1,3,3,-7.589843399999999,33.5731104
1139,1600000,5,179,2,2,2,-7.989825799999999,31.6225224
1140,1300000,1,161,2,3,2,-6.5890166,34.2540503
1141,660000,1,90,1,3,2,-7.1599419,33.7734338
1143,1490000,1,128,2,3,1,-7.589843399999999,33.5731104
1144,1400000,2,107,1,3,1,-6.9273969,33.9203274
1145,470000,2,93,2,3,2,-5.0078451,34.0181246
1146,250000,3,76,1,3,1,-7.5370811,33.4160634
1147,1300000,3,75,1,2,2,-6.9273969,33.9203274
1149,510000,1,90,1,3,1,-6.6758408,34.2562684
1150,550000,1,90,1,3,2,-5.5407299,33.8730164
1151,1600000,5,136,2,2,2,-7.989825799999999,31.6225224
1152,700000,3,135,1,4,2,-5.3625516,35.5888995
1153,2100000,2,176,2,3,3,-5.833954299999999,35.7594651
1154,1480000,2,162,2,3,3,-7.633112999999999,33.4497542
1189,680000,2,45,1,1,1,-7.589843399999999,33.5731104
1191,850000,2,60,1,2,1,-6.8498129,33.9715904
1193,408000,1,51,1,2,2,-7.989825799999999,31.6225224
1195,800000,2,45,1,1,1,-7.589843399999999,33.5731104
1196,1500000,3,100,2,2,2,-5.833954299999999,35.7594651
1197,1070000,2,107,1,3,2,-7.633112999999999,33.4497542
1198,1280000,2,140,1,3,3,-7.589843399999999,33.5731104
1199,900000,5,93,1,2,2,-7.589843399999999,33.5731104
1200,670000,1,116,1,2,2,-6.5890166,34.2540503
1201,340000,1,56,1,2,1,-7.989825799999999,31.6225224
1202,1130000,2,113,2,3,2,-7.633112999999999,33.4497542
1204,330000,5,52,1,2,1,-7.989825799999999,31.6225224
1206,1150000,2,120,2,3,2,-6.5890166,34.2540503
1207,665000,2,70,1,2,2,-7.589843399999999,33.5731104
1208,1070000,1,121,2,3,2,-7.633112999999999,33.4497542
1210,665000,2,85,1,2,2,-7.633112999999999,33.4497542
1211,1070000,2,107,2,3,2,-7.633112999999999,33.4497542
1212,665000,3,70,2,2,2,-7.589843399999999,33.5731104
1215,1550000,2,155,1,3,2,-5.0078451,34.0181246
1218,320000,1,60,1,2,1,-7.589843399999999,33.5731104
1220,350000,1,54,1,2,1,-7.633112999999999,33.4497542
1221,760000,1,130,2,4,1,-7.1599419,33.7734338
1222,550000,1,84,2,2,2,-6.5890166,34.2540503
1223,460000,3,57,1,2,2,-7.589843399999999,33.5731104
1224,240000,1,50,1,2,0,-7.450382899999998,33.6353103
1242,340000,4,65,1,2,1,-7.450382899999998,33.6353103
1243,270000,1,50,1,3,1,-7.450382899999998,33.6353103
1244,500000,2,85,1,2,2,-6.5890166,34.2540503
1245,2277000,2,138,2,2,1,-7.589843399999999,33.5731104
1247,2950000,2,144,1,3,3,-7.589843399999999,33.5731104
1248,600000,2,56,1,2,1,-7.589843399999999,33.5731104
1250,1320000,2,75,1,2,1,-7.589843399999999,33.5731104
1251,650000,3,82,1,3,2,-7.1599419,33.7734338
1252,1150000,2,108,2,3,2,-7.589843399999999,33.5731104
1254,850000,3,73,1,1,2,-7.589843399999999,33.5731104
1255,780000,1,105,1,3,2,-7.1599419,33.7734338
1256,1400000,2,135,1,3,1,-7.589843399999999,33.5731104
1258,1750000,5,134,1,3,2,-7.589843399999999,33.5731104
1259,2600000,1,140,1,3,2,-6.8498129,33.9715904
1260,1100000,4,130,1,3,2,-5.3625516,35.5888995
1262,455000,3,48,1,1,1,-7.989825799999999,31.6225224
1263,350000,5,52,1,2,1,-7.989825799999999,31.6225224
1264,630000,1,66,1,4,2,-6.9273969,33.9203274
1266,850000,3,91,1,2,2,-7.589843399999999,33.5731104
1267,920000,1,150,1,3,2,-6.5890166,34.2540503
1268,2000000,3,142,1,3,2,-7.589843399999999,33.5731104
1270,440000,3,59,1,2,1,-7.589843399999999,33.5731104
1271,2500000,1,158,1,3,2,-7.589843399999999,33.5731104
1272,490000,1,80,1,3,1,-7.1599419,33.7734338
1273,570000,2,63,1,2,1,-5.833954299999999,35.7594651
1274,2200000,3,167,1,3,2,-6.7400326,34.1199051
1277,460000,2,46,1,1,1,-8.500711599999999,33.2316326
1278,700000,4,75,1,2,1,-7.589843399999999,33.5731104
1279,1177000,4,108,1,3,2,-7.589843399999999,33.5731104
1280,820000,5,82,1,2,2,-6.5890166,34.2540503
1281,1450000,1,126,1,2,2,-7.989825799999999,31.6225224
1282,1300000,1,111,1,2,2,-6.8498129,33.9715904
1284,640000,7,120,1,3,2,-5.5407299,33.8730164
1285,480000,1,64,1,2,1,-5.284117699999999,35.6196262
1286,470000,1,93,1,3,2,-5.0078451,34.0181246
1287,760000,2,131,2,4,2,-7.1599419,33.7734338
1288,950000,4,98,1,2,2,-7.989825799999999,31.6225224
1290,1200000,2,113,3,2,2,-7.989825799999999,31.6225224
1291,720000,2,75,1,1,1,-7.589843399999999,33.5731104
1294,1280000,1,125,1,5,2,-7.589843399999999,33.5731104
1295,600000,3,57,1,2,1,-5.833954299999999,35.7594651
1296,570000,1,75,1,2,2,-5.284117699999999,35.6196262
1298,1070000,1,122,1,3,2,-7.589843399999999,33.5731104
1299,690000,3,80,1,2,2,-6.9273969,33.9203274
1300,340000,1,55,1,2,1,-7.989825799999999,31.6225224
1302,560000,1,76,1,3,2,-7.989825799999999,31.6225224
1303,940000,2,135,1,3,3,-6.5890166,34.2540503
1304,600000,1,69,1,2,2,-7.633112999999999,33.4497542
1305,490000,2,85,1,3,1,-6.6758408,34.2562684
1307,470000,2,70,1,2,1,-6.5890166,34.2540503
1308,590000,2,84,1,2,2,-6.5890166,34.2540503
1309,850000,2,71,1,2,2,-7.589843399999999,33.5731104
1310,450000,1,55,1,2,1,-9.5925444,30.4280405
1311,1950000,7,150,1,3,2,-5.833954299999999,35.7594651
1312,2600000,2,128,1,2,2,-5.833954299999999,35.7594651
1313,1260000,4,164,3,3,3,-5.0078451,34.0181246
1314,1300000,4,138,1,3,2,-7.589843399999999,33.5731104
1315,1240000,2,95,1,2,2,-6.9273969,33.9203274
1316,340000,3,53,1,2,1,-7.384854699999999,33.6835086
1317,560000,1,96,1,3,2,-7.1305536,33.6189698
1318,1300000,4,98,1,3,2,-6.9273969,33.9203274
1322,950000,3,88,1,3,2,-7.589843399999999,33.5731104
1323,1600000,3,97,1,2,2,-9.5925444,30.4280405
1325,1250000,3,86,1,2,2,-5.833954299999999,35.7594651
1326,1800000,1,91,1,2,2,-7.589843399999999,33.5731104
1328,820000,3,82,1,2,2,-6.9273969,33.9203274
1357,820000,2,84,1,3,2,-7.989825799999999,31.6225224
1358,860000,1,150,2,3,2,-6.5890166,34.2540503
1359,500000,1,50,1,2,1,-7.589843399999999,33.5731104
1364,530000,1,97,2,2,2,-6.5890166,34.2540503
1365,800000,1,85,1,3,2,-7.384854699999999,33.6835086
1366,1000000,4,179,2,3,2,-5.0078451,34.0181246
1367,1500000,7,125,2,2,2,-7.589843399999999,33.5731104
1368,1100000,1,100,1,2,2,-7.989825799999999,31.6225224
1369,1320000,2,120,1,3,1,-5.3625516,35.5888995
1370,600000,2,56,1,2,1,-7.589843399999999,33.5731104
1371,1100000,6,110,1,3,2,-6.5890166,34.2540503
1372,870000,4,102,1,2,1,-6.8498129,33.9715904
1373,300000,2,48,1,2,1,-9.2404532,32.3162427
1374,480000,1,95,2,3,2,-6.5890166,34.2540503
1375,490000,4,85,1,3,1,-7.589843399999999,33.5731104
1376,250000,1,60,1,2,1,-5.5407299,33.8730164
1377,250000,1,60,1,2,1,-5.5407299,33.8730164
1378,250000,1,70,1,3,2,-5.5407299,33.8730164
1379,250000,3,58,1,2,1,-5.5407299,33.8730164
1381,1300000,1,101,1,1,1,-6.8498129,33.9715904
1383,1950000,1,150,2,3,2,-6.8498129,33.9715904
1386,950000,2,90,2,2,1,-7.384854699999999,33.6835086
1387,870000,1,162,2,3,2,-6.5890166,34.2540503
1388,1420000,2,152,2,3,2,-6.5890166,34.2540503
1391,950000,1,150,2,3,2,-5.0078451,34.0181246
1392,770000,4,128,2,3,2,-6.5890166,34.2540503
1393,610000,2,85,1,2,2,-6.5890166,34.2540503
1394,960000,1,140,2,3,2,-6.5890166,34.2540503
1395,840000,4,113,2,3,2,-6.5890166,34.2540503
1396,540000,5,91,2,2,1,-6.1473964,35.1744271
1397,1080000,5,96,1,3,1,-5.833954299999999,35.7594651
1398,730000,4,68,1,2,1,-7.589843399999999,33.5731104
1399,860000,2,150,2,3,3,-6.5890166,34.2540503
1404,730000,1,100,1,2,2,-7.384854699999999,33.6835086
1405,630000,3,89,2,2,1,-7.589843399999999,33.5731104
1408,480000,3,90,1,3,1,-2.4159308,35.1303966
1410,500000,3,96,1,2,1,-7.589843399999999,33.5731104
1411,510000,1,105,1,3,1,-1.900155,34.681962
1412,360000,1,62,1,2,1,-7.589843399999999,33.5731104
1413,500000,2,80,2,5,2,-7.589843399999999,33.5731104
1414,380000,2,62,1,3,1,-7.589843399999999,33.5731104
1415,500000,2,84,1,2,1,-7.589843399999999,33.5731104
1416,640000,4,80,1,2,2,-6.9273969,33.9203274
1417,600000,3,80,1,2,2,-7.589843399999999,33.5731104
1418,660000,3,100,3,4,2,-7.589843399999999,33.5731104
1419,660000,3,145,3,8,1,-7.589843399999999,33.5731104
1420,510000,1,105,1,3,1,-1.900155,34.681962
1421,510000,1,105,1,3,1,-1.900155,34.681962
1422,1100000,3,76,1,2,1,-5.3233213,35.6805832
1423,1110000,2,78,1,2,1,-7.989825799999999,31.6225224
1424,1600000,5,127,1,2,2,-7.589843399999999,33.5731104
1426,1150000,4,62,1,3,1,-5.833954299999999,35.7594651
1428,1495000,3,81,1,2,2,-6.8498129,33.9715904
1429,490000,1,63,1,2,1,-5.284117699999999,35.6196262
1430,520000,1,85,1,2,1,-6.5890166,34.2540503
1431,1100000,1,84,1,2,2,-5.284117699999999,35.6196262
1432,2500000,1,185,2,3,3,-5.833954299999999,35.7594651
1433,1200000,2,170,2,4,3,-6.5890166,34.2540503
1434,2600000,1,128,1,3,2,-7.589843399999999,33.5731104
1435,910000,1,111,1,3,2,-5.3625516,35.5888995
1436,680000,2,70,1,2,1,-5.833954299999999,35.7594651
1438,1700000,3,70,1,1,1,-7.589843399999999,33.5731104
1439,230000,1,45,1,1,1,-6.5890166,34.2540503
1440,640000,2,132,2,2,2,-6.5890166,34.2540503
1441,530000,1,58,1,2,2,-7.1599419,33.7734338
1442,900000,3,79,1,2,1,-7.989825799999999,31.6225224
1445,1400000,1,100,1,2,2,-7.945665899999999,33.4774313
1446,907000,4,69,1,2,1,-7.589843399999999,33.5731104
1447,870000,1,78,0,2,1,-7.989825799999999,31.6225224
1449,600000,1,99,1,3,2,-6.5890166,34.2540503
1450,1800000,2,162,1,2,2,-7.825917399999999,33.524034
1451,300000,3,56,1,2,1,-7.989825799999999,31.6225224
1452,450000,2,50,2,2,2,-5.0078451,34.0181246
1453,430000,3,80,1,2,1,-6.5890166,34.2540503
1456,1700000,1,129,1,3,3,-7.589843399999999,33.5731104
1457,530000,1,86,1,3,1,-6.5890166,34.2540503
1458,790000,3,62,1,2,2,-9.5925444,30.4280405
1459,370000,1,71,1,2,2,-7.589843399999999,33.5731104
1460,590000,2,58,1,2,1,-7.589843399999999,33.5731104
1461,1250000,4,94,1,2,1,-7.589843399999999,33.5731104
1462,1680000,2,95,1,3,2,-6.9273969,33.9203274
1463,360000,1,64,1,2,2,-6.5890166,34.2540503
1465,1300000,1,85,1,2,2,-7.589843399999999,33.5731104
1466,640000,1,115,1,3,2,-7.989825799999999,31.6225224
1467,650000,2,75,1,2,1,-5.284117699999999,35.6196262
1468,470000,1,62,1,2,1,-5.284117699999999,35.6196262
1469,1000000,1,160,2,3,2,-6.5890166,34.2540503
1480,1630000,1,121,2,3,3,-6.9273969,33.9203274
1481,1500000,2,176,1,3,2,-7.589843399999999,33.5731104
1482,1500000,3,134,2,3,2,-7.589843399999999,33.5731104
1483,850000,2,90,4,7,2,-6.770813800000001,34.0336969
1484,550000,3,110,1,3,1,-5.5407299,33.8730164
1485,1340000,1,160,1,3,3,-6.5890166,34.2540503
1486,680000,2,124,1,3,2,-5.0078451,34.0181246
1488,870000,1,108,1,3,1,-7.384854699999999,33.6835086
1489,620000,2,97,2,3,2,-6.5890166,34.2540503
1490,600000,1,132,1,2,2,-6.5890166,34.2540503
1491,580000,1,58,1,2,1,-7.989825799999999,31.6225224
1492,1300000,4,101,2,2,2,-6.8498129,33.9715904
1493,1640000,2,116,1,3,2,-6.8498129,33.9715904
1494,1100000,2,50,1,1,2,-6.8498129,33.9715904
1495,690000,1,90,1,3,2,-5.3625516,35.5888995
1496,907000,4,72,1,2,1,-7.589843399999999,33.5731104
1497,1445000,1,170,2,3,2,-6.5890166,34.2540503
1498,680000,1,74,1,2,1,-7.384854699999999,33.6835086
1500,1660000,3,133,2,3,2,-6.770813800000001,34.0336969
1501,2500000,2,126,1,3,3,-6.8498129,33.9715904
1503,1079000,2,83,1,2,2,-6.770813800000001,34.0336969
1504,630000,2,48,1,1,1,-7.989825799999999,31.6225224
1505,1100000,2,90,1,3,2,-7.384854699999999,33.6835086
1507,890000,1,66,1,2,1,-5.294569399999999,35.6627774
1509,550000,2,46,1,1,2,-7.989825799999999,31.6225224
1510,530000,1,80,1,2,2,-6.5890166,34.2540503
1511,1100000,3,133,1,4,1,-7.989825799999999,31.6225224
1512,1600000,1,115,1,3,3,-7.589843399999999,33.5731104
1514,1750000,1,191,2,2,2,-5.833954299999999,35.7594651
1515,875000,7,77,1,2,1,-7.589843399999999,33.5731104
1517,977600,1,100,1,3,2,-7.589843399999999,33.5731104
1519,840000,2,70,1,2,1,-7.384854699999999,33.6835086
1520,1350000,4,130,1,2,1,-6.8498129,33.9715904
1521,1100000,5,81,2,2,2,-7.989825799999999,31.6225224
1525,330000,1,51,1,2,1,-7.589843399999999,33.5731104
1526,1200000,2,102,1,1,1,-5.833954299999999,35.7594651
1528,1000000,5,73,1,1,1,-7.989825799999999,31.6225224
1529,680000,2,55,1,1,1,-6.8498129,33.9715904
1531,1520000,2,125,1,2,1,-5.833954299999999,35.7594651
1533,300000,4,56,1,2,1,-7.589843399999999,33.5731104
1534,300000,1,76,1,2,2,-5.0078451,34.0181246
1535,1450000,3,100,1,3,3,-7.589843399999999,33.5731104
1536,950000,5,68,1,2,1,-7.989825799999999,31.6225224
1537,750000,1,89,1,1,2,-7.589843399999999,33.5731104
1538,870000,3,119,1,1,1,-7.589843399999999,33.5731104
1539,1850000,6,151,2,2,2,-5.833954299999999,35.7594651
1543,661200,2,63,1,1,1,-7.589843399999999,33.5731104
1544,600000,3,90,1,3,2,-6.5890166,34.2540503
1545,715000,4,65,1,2,2,-7.589843399999999,33.5731104
1546,2800000,4,140,2,3,3,-6.8498129,33.9715904
1548,580000,1,101,1,3,2,-6.5890166,34.2540503
1550,800000,3,87,1,2,1,-7.589843399999999,33.5731104
1551,785000,3,94,1,3,2,-5.833954299999999,35.7594651
1552,777000,5,59,1,2,1,-7.589843399999999,33.5731104
1553,1720000,1,133,1,3,2,-7.589843399999999,33.5731104
1554,485000,1,52,1,1,1,-7.989825799999999,31.6225224
1556,2100000,3,110,1,2,2,-6.9273969,33.9203274
1557,759000,1,69,1,2,2,-7.589843399999999,33.5731104
1558,750000,3,100,1,3,2,-7.1599419,33.7734338
1559,1600000,3,76,1,2,1,-6.8498129,33.9715904
1560,1100000,2,117,2,3,2,-7.589843399999999,33.5731104
1561,777000,2,74,2,2,2,-7.589843399999999,33.5731104
1562,670000,3,86,1,3,1,-6.770813800000001,34.0336969
1563,870000,2,120,1,3,1,-9.5925444,30.4280405
1564,940000,3,75,1,2,1,-5.3233213,35.6805832
1565,1188000,1,108,1,2,1,-7.589843399999999,33.5731104
